filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
421201-00609.tif,421201-00609.jpg,421201-00609,Aerials of stadium,Aerials of stadium. The marching band forms two fish on the playing field during halftime.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864063,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00610.tif,421201-00610.jpg,421201-00610,Aerials of stadium,Aerials of stadium. The marching band begins to form a shape during halftime.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864064,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00611.tif,421201-00611.jpg,421201-00611,Aerials of stadium,Aerials of stadium. The marching band forms a ram shape during halftime.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864065,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00612.tif,421201-00612.jpg,421201-00612,Aerials of stadium,Aerials of stadium. Color  image of the band forming two fish on the field.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864066,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00613.tif,421201-00613.jpg,421201-00613,Aerials of stadium,Aerials of stadium. Color  image of the band forming two fish on the field.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864067,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00614.tif,421201-00614.jpg,421201-00614,Aerials of stadium,Aerials of stadium. Color  image of the band forming two fish on the field.,70-1163,10/26/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864068,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00615.tif,421201-00615.jpg,421201-00615,Aerials of stadium,Aerials of stadium. Color  image of the band forming two fish on the field.,70-1163,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864069,9x11 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00616.tif,421201-00616.jpg,421201-00616,Boy Scouts presenting colors,"Boy Scouts presenting colors at Wake Forest game. Color image of four scouts holding Nebraska and United States flags, with the band and west stadium press box seen in the background.",70-1152,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864070,5x5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00617.tif,421201-00617.jpg,421201-00617,Boy Scouts presenting colors,"Boy Scouts presenting colors at Wake Forest game. Color image of four scouts holding Nebraska and United States flags, with the band and west stadium press box seen in the background.",70-1152,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864071,5x5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00619.tif,421201-00619.jpg,421201-00619,Boy Scouts presenting colors,"Boy scouts presenting colors at Wake Forest game. Boy Scouts presenting colors at Wake Forest game. Color image of four scouts holding Nebraska and United States flags, with the band and west stadium press box seen in the background.",70-1152,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864072,5x5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00620.tif,421201-00620.jpg,421201-00620,Boy Scouts presenting colors,"Boy scouts presenting colors at Wake Forest game. Boy Scouts presenting colors at Wake Forest game. Color image of four scouts holding Nebraska and United States flags, with the band and west stadium press box seen in the background.",70-1152,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864073,5x5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00626.tif,421201-00626.jpg,421201-00626,Boy Scouts presenting colors,"Boy Scouts presenting colors at Wake Forest game. Boy Scouts march behind the band, with the west stadium press box in the background.",70-1152,9/21/70,Athletics,"Lincoln, Lancaster County (Neb.)",40.8327791; -96.6864078,5x5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","These images are for educational use only. To inquire about usage or publication, please contact Archives & Special Collections","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-01_univ_comm_athletics
421201-00712.tif,421201-00712,421201-00712,Aerial shot of Memorial Stadium,"Original caption  ""aerial of Stadium, band on field"" An aerial negative of Memorial Stadium with the marching band on the field, forming the words U of N. ",66-1762,10/15/66,Athletics,Lincoln (Neb.),40.8177792; -96.7016846,8x11.5 cm ,,negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","For copyright information, please contact the repository.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-01_univ_comm_athletics
421201-01510.tif,421201-01510.jpg,421201-01510,Marching Band,"Original caption: ""Athletics/CH Fine Arts"" University Marching Band - marching onto football field."" ",65-0535,"1964, Oct. 17",Athletics,Lincoln (Neb.),40.8177792; -96.7016829,5.58 x 11.39 cm,,Negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","For copyright information, please contact the repository.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-01_univ_comm_athletics
421201-01543.tif,421201-01543.jpg,421201-01543,Band member at Memorial Stadium,"""Crowd action at football game. UNL vs. Utah State.""",92-622,"1992, Sep. 8",Athletics,,,5.8 x 11.5 cm,,Color Negative,RG 42-12-01,"Athletics Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","For copyright information, please contact the repository","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,
